instance_id,user_query,model,examples_used,predicted_tables_and_columns,raw_output,predicted_tables_fq,predicted_columns_fq,example_selection,timestamp,flags,eval_tables_precision,eval_tables_recall,eval_tables_f1,eval_columns_precision,eval_columns_recall,eval_columns_f1
bq391,"Among living patients whose last names begin with ""A"" and who each have exactly one distinct condition, which eight conditions have the highest number of different active medications prescribed to any single patient, and what are their corresponding codes?",azure/o3,"local068,local040,local152,local067",,,FHIR_SYNTHEA.PUBLIC.CONDITION;FHIR_SYNTHEA.PUBLIC.MEDICATION_REQUEST;FHIR_SYNTHEA.PUBLIC.PATIENT,FHIR_SYNTHEA.PUBLIC.PATIENT.active;FHIR_SYNTHEA.PUBLIC.PATIENT.birthDate;FHIR_SYNTHEA.PUBLIC.PATIENT.deceased;FHIR_SYNTHEA.PUBLIC.PATIENT.gender;FHIR_SYNTHEA.PUBLIC.PATIENT.id;FHIR_SYNTHEA.PUBLIC.PATIENT.implicitRules;FHIR_SYNTHEA.PUBLIC.PATIENT.language;FHIR_SYNTHEA.PUBLIC.PATIENT.name;FHIR_SYNTHEA.PUBLIC.CONDITION.assertedDate;FHIR_SYNTHEA.PUBLIC.CONDITION.category;FHIR_SYNTHEA.PUBLIC.CONDITION.clinicalStatus;FHIR_SYNTHEA.PUBLIC.CONDITION.code;FHIR_SYNTHEA.PUBLIC.CONDITION.id;FHIR_SYNTHEA.PUBLIC.CONDITION.onset;FHIR_SYNTHEA.PUBLIC.CONDITION.subject;FHIR_SYNTHEA.PUBLIC.CONDITION.verificationStatus;FHIR_SYNTHEA.PUBLIC.MEDICATION_REQUEST.authoredOn;FHIR_SYNTHEA.PUBLIC.MEDICATION_REQUEST.dosageInstruction;FHIR_SYNTHEA.PUBLIC.MEDICATION_REQUEST.id;FHIR_SYNTHEA.PUBLIC.MEDICATION_REQUEST.intent;FHIR_SYNTHEA.PUBLIC.MEDICATION_REQUEST.medication;FHIR_SYNTHEA.PUBLIC.MEDICATION_REQUEST.priority;FHIR_SYNTHEA.PUBLIC.MEDICATION_REQUEST.status;FHIR_SYNTHEA.PUBLIC.MEDICATION_REQUEST.subject,"{""candidates_total"": 90, ""chosen_ids"": ""local068,local040,local152,local067""}",2025-10-30T22:32:19,used_precomputed:fhir_synthea,,,,,,
bq126,"What are the titles, artist names, mediums, and original image URLs of objects with 'Photograph' in their names from the 'Photographs' department, created not by an unknown artist, with an object end date of 1839 or earlier?",azure/o3,"local021,local201,local309,local003",,,the_met.images;the_met.objects,the_met.objects.artist_display_name;the_met.objects.department;the_met.objects.medium;the_met.objects.object_end_date;the_met.objects.object_id;the_met.objects.object_name;the_met.objects.title;the_met.images.object_id;the_met.images.original_image_url,"{""candidates_total"": 90, ""chosen_ids"": ""local021,local201,local309,local003""}",2025-10-30T22:32:27,used_precomputed:the_met,,,,,,
bq366,"What are the top three most frequently associated labels with artworks from each historical period in The Met's collection, only considering labels linked to 500 or more artworks? Provide me with the period, label, and the associated count.",azure/o3,"local253,local329,local132,local049",,,the_met.objects;the_met.vision_api_data,the_met.objects.object_id;the_met.objects.period;the_met.vision_api_data.labelAnnotations;the_met.vision_api_data.object_id,"{""candidates_total"": 90, ""chosen_ids"": ""local253,local329,local132,local049""}",2025-10-30T22:32:31,used_precomputed:the_met,,,,,,
bq414,"Retrieve the object id, title, and the formatted metadata date (as a string in 'YYYY-MM-DD' format) for objects in the ""The Libraries"" department where the cropConfidence is greater than 0.5, the object's title contains the word ""book"".",azure/o3,"local198,local039,local081,local055",,,the_met.objects;the_met.vision_api_data,the_met.objects.department;the_met.objects.metadata_date;the_met.objects.object_id;the_met.objects.title;the_met.vision_api_data.cropHintsAnnotation;the_met.vision_api_data.object_id,"{""candidates_total"": 90, ""chosen_ids"": ""local198,local039,local081,local055""}",2025-10-30T22:32:36,used_precomputed:the_met,,,,,,
bq200,"Using data from both the regular season and the post-season, identify the pitcher who achieved the highest non-zero pitch speed for each team by confirming whether the pitcher’s ID appears in the relevant home or away player lists for that game, then retrieve that pitcher’s full name along with the maximum valid pitch speed they achieved while playing for that specific team.",azure/o3,"local028,local209,local283,local253",,,mlb.games_post_wide;mlb.games_wide,mlb.games_wide.awayTeamId;mlb.games_wide.gameId;mlb.games_wide.homeTeamId;mlb.games_wide.lineupPlayerId;mlb.games_wide.pitcherFirstName;mlb.games_wide.pitcherId;mlb.games_wide.pitcherLastName;mlb.games_wide.pitchSpeed;mlb.games_post_wide.awayTeamId;mlb.games_post_wide.gameId;mlb.games_post_wide.homeTeamId;mlb.games_post_wide.lineupPlayerId;mlb.games_post_wide.pitcherFirstName;mlb.games_post_wide.pitcherId;mlb.games_post_wide.pitcherLastName;mlb.games_post_wide.pitchSpeed,"{""candidates_total"": 90, ""chosen_ids"": ""local028,local209,local283,local253""}",2025-10-30T22:32:53,used_precomputed:mlb,,,,,,
bq204,Find the user with the highest total clicks across all records from all available photo collections.,azure/o3,"local244,local302,local037,local058",,,eclipse_megamovie.photos_v_0_1;eclipse_megamovie.photos_v_0_2;eclipse_megamovie.photos_v_0_3,eclipse_megamovie.photos_v_0_1.id;eclipse_megamovie.photos_v_0_1.uploaded_date;eclipse_megamovie.photos_v_0_1.user;eclipse_megamovie.photos_v_0_2.id;eclipse_megamovie.photos_v_0_2.uploaded_date;eclipse_megamovie.photos_v_0_2.user;eclipse_megamovie.photos_v_0_3.id;eclipse_megamovie.photos_v_0_3.uploaded_date;eclipse_megamovie.photos_v_0_3.user,"{""candidates_total"": 90, ""chosen_ids"": ""local244,local302,local037,local058""}",2025-10-30T22:33:02,used_precomputed:eclipse_megamovie,,,,,,
bq389,"Please calculate the monthly average levels of PM10, PM2.5 FRM, PM2.5 non-FRM, volatile organic emissions, SO2 (scaled by a factor of 10), and Lead (scaled by a factor of 100) air pollutants in California for the year 2020.",azure/o3,"local068,local210,local077,local097",,,epa_historical_air_quality.lead_daily_summary;epa_historical_air_quality.pm10_daily_summary;epa_historical_air_quality.pm25_frm_daily_summary;epa_historical_air_quality.pm25_nonfrm_daily_summary;epa_historical_air_quality.so2_daily_summary;epa_historical_air_quality.voc_daily_summary,epa_historical_air_quality.pm10_daily_summary.arithmetic_mean;epa_historical_air_quality.pm10_daily_summary.county_code;epa_historical_air_quality.pm10_daily_summary.date_local;epa_historical_air_quality.pm10_daily_summary.parameter_name;epa_historical_air_quality.pm10_daily_summary.site_num;epa_historical_air_quality.pm10_daily_summary.state_code;epa_historical_air_quality.pm10_daily_summary.units_of_measure;epa_historical_air_quality.pm25_frm_daily_summary.arithmetic_mean;epa_historical_air_quality.pm25_frm_daily_summary.county_code;epa_historical_air_quality.pm25_frm_daily_summary.date_local;epa_historical_air_quality.pm25_frm_daily_summary.parameter_name;epa_historical_air_quality.pm25_frm_daily_summary.site_num;epa_historical_air_quality.pm25_frm_daily_summary.state_code;epa_historical_air_quality.pm25_frm_daily_summary.units_of_measure;epa_historical_air_quality.pm25_nonfrm_daily_summary.arithmetic_mean;epa_historical_air_quality.pm25_nonfrm_daily_summary.county_code;epa_historical_air_quality.pm25_nonfrm_daily_summary.date_local;epa_historical_air_quality.pm25_nonfrm_daily_summary.parameter_name;epa_historical_air_quality.pm25_nonfrm_daily_summary.site_num;epa_historical_air_quality.pm25_nonfrm_daily_summary.state_code;epa_historical_air_quality.pm25_nonfrm_daily_summary.units_of_measure;epa_historical_air_quality.so2_daily_summary.arithmetic_mean;epa_historical_air_quality.so2_daily_summary.county_code;epa_historical_air_quality.so2_daily_summary.date_local;epa_historical_air_quality.so2_daily_summary.parameter_name;epa_historical_air_quality.so2_daily_summary.site_num;epa_historical_air_quality.so2_daily_summary.state_code;epa_historical_air_quality.so2_daily_summary.units_of_measure;epa_historical_air_quality.lead_daily_summary.arithmetic_mean;epa_historical_air_quality.lead_daily_summary.county_code;epa_historical_air_quality.lead_daily_summary.date_local;epa_historical_air_quality.lead_daily_summary.parameter_name;epa_historical_air_quality.lead_daily_summary.site_num;epa_historical_air_quality.lead_daily_summary.state_code;epa_historical_air_quality.lead_daily_summary.units_of_measure;epa_historical_air_quality.voc_daily_summary.arithmetic_mean;epa_historical_air_quality.voc_daily_summary.county_code;epa_historical_air_quality.voc_daily_summary.date_local;epa_historical_air_quality.voc_daily_summary.parameter_name;epa_historical_air_quality.voc_daily_summary.site_num;epa_historical_air_quality.voc_daily_summary.state_code;epa_historical_air_quality.voc_daily_summary.units_of_measure,"{""candidates_total"": 90, ""chosen_ids"": ""local068,local210,local077,local097""}",2025-10-30T22:33:52,used_precomputed:epa_historical_air_quality,,,,,,
bq199,"Identify the top 10 liquor categories in Iowa in 2021 by calculating, for each category, the average of the per-liter retail prices across all sales transactions in that category during 2021. For these top categories, provide their average per-liter retail prices calculated in the same manner for the years 2019, 2020, and 2021.",azure/o3,"local007,local023,local196,local003",,,IOWA_LIQUOR_SALES.PUBLIC.SALES,IOWA_LIQUOR_SALES.PUBLIC.SALES.bottle_volume_ml;IOWA_LIQUOR_SALES.PUBLIC.SALES.category;IOWA_LIQUOR_SALES.PUBLIC.SALES.category_name;IOWA_LIQUOR_SALES.PUBLIC.SALES.date;IOWA_LIQUOR_SALES.PUBLIC.SALES.state_bottle_retail;IOWA_LIQUOR_SALES.PUBLIC.SALES.volume_sold_liters,"{""candidates_total"": 90, ""chosen_ids"": ""local007,local023,local196,local003""}",2025-10-30T22:34:02,used_precomputed:iowa_liquor_sales,,,,,,
bq218,What are the top 5 items with the highest year-over-year growth percentage in total sales revenue for the year 2023?,azure/o3,"local081,local075,local018,local049",,,IOWA_LIQUOR_SALES.PUBLIC.SALES,IOWA_LIQUOR_SALES.PUBLIC.SALES.bottles_sold;IOWA_LIQUOR_SALES.PUBLIC.SALES.date;IOWA_LIQUOR_SALES.PUBLIC.SALES.item_description;IOWA_LIQUOR_SALES.PUBLIC.SALES.item_number;IOWA_LIQUOR_SALES.PUBLIC.SALES.sale_dollars;IOWA_LIQUOR_SALES.PUBLIC.SALES.state_bottle_retail,"{""candidates_total"": 90, ""chosen_ids"": ""local081,local075,local018,local049""}",2025-10-30T22:34:22,used_precomputed:iowa_liquor_sales,,,,,,
bq049,"Please show the monthly per capita Bourbon Whiskey sales during 2022 in Dubuque County for the zip code that ranks third in total Bourbon Whiskey sales, using only the population aged 21 and older.",azure/o3,"local020,local329,local284,local099",,,iowa_liquor_sales_plus.public.population_by_zip_2010;iowa_liquor_sales_plus.public.sales,iowa_liquor_sales_plus.public.sales.bottles_sold;iowa_liquor_sales_plus.public.sales.category_name;iowa_liquor_sales_plus.public.sales.county;iowa_liquor_sales_plus.public.sales.date;iowa_liquor_sales_plus.public.sales.sale_dollars;iowa_liquor_sales_plus.public.sales.zip_code;iowa_liquor_sales_plus.public.population_by_zip_2010.maximum_age;iowa_liquor_sales_plus.public.population_by_zip_2010.minimum_age;iowa_liquor_sales_plus.public.population_by_zip_2010.population;iowa_liquor_sales_plus.public.population_by_zip_2010.zipcode,"{""candidates_total"": 90, ""chosen_ids"": ""local020,local329,local284,local099""}",2025-10-30T22:34:37,used_precomputed:iowa_liquor_sales_plus,,,,,,
bq360,"Among healthcare providers whose practice location is in Mountain View, CA, and who have a specified specialization in the field healthcare provider taxonomy, identify the top 10 most common specializations based on the count of distinct NPIs. Then determine which of those top 10 has a count of distinct NPIs closest to the average count across those 10 specializations.",azure/o3,"local195,local202,local219,local072",,,nppes.healthcare_provider_taxonomy_code_set;nppes.npi_optimized,nppes.npi_optimized.healthcare_provider_taxonomy_code_1;nppes.npi_optimized.healthcare_provider_taxonomy_code_2;nppes.npi_optimized.healthcare_provider_taxonomy_code_3;nppes.npi_optimized.healthcare_provider_taxonomy_code_4;nppes.npi_optimized.healthcare_provider_taxonomy_code_5;nppes.npi_optimized.npi;nppes.npi_optimized.provider_business_practice_location_address_city_name;nppes.npi_optimized.provider_business_practice_location_address_state_name;nppes.healthcare_provider_taxonomy_code_set.classification;nppes.healthcare_provider_taxonomy_code_set.code;nppes.healthcare_provider_taxonomy_code_set.definition;nppes.healthcare_provider_taxonomy_code_set.grouping;nppes.healthcare_provider_taxonomy_code_set.notes;nppes.healthcare_provider_taxonomy_code_set.specialization,"{""candidates_total"": 90, ""chosen_ids"": ""local195,local202,local219,local072""}",2025-10-30T22:35:04,used_precomputed:nppes,,,,,,
bq286,"Can you tell me the name of the most popular female baby in Wyoming for the year 2021, based on the proportion of female babies given that name compared to the total number of female babies given the same name across all states?",azure/o3,"local300,local253,local194,local157",,,usa_names.public.usa_1910_2013;usa_names.public.usa_1910_current,usa_names.public.usa_1910_current.gender;usa_names.public.usa_1910_current.name;usa_names.public.usa_1910_current.number;usa_names.public.usa_1910_current.state;usa_names.public.usa_1910_current.year;usa_names.public.usa_1910_2013.gender;usa_names.public.usa_1910_2013.name;usa_names.public.usa_1910_2013.number;usa_names.public.usa_1910_2013.state;usa_names.public.usa_1910_2013.year,"{""candidates_total"": 90, ""chosen_ids"": ""local300,local253,local194,local157""}",2025-10-30T22:35:34,used_precomputed:usa_names,,,,,,
bq143,"Use CPTAC proteomics and RNAseq data for Clear Cell Renal Cell Carcinoma to select 'Primary Tumor' and 'Solid Tissue Normal' samples. Join the datasets on sample submitter IDs and gene symbols. Calculate the correlation between protein abundance (log2 ratio) and gene expression levels (log-transformed+1 FPKM) for each gene and sample type. Filter out correlations with an absolute value greater than 0.5, and compute the average correlation for each sample type.",azure/o3,"local023,local049,local099,local065",,,CPTAC_PDC.RNAseq_hg38_gdc_current;CPTAC_PDC.per_sample_file_metadata_CPTAC3_discovery_and_confirmatory_pdc_current;CPTAC_PDC.quant_proteome_CPTAC_CCRCC_discovery_study_pdc_current,CPTAC_PDC.quant_proteome_CPTAC_CCRCC_discovery_study_pdc_current.gene_symbol;CPTAC_PDC.quant_proteome_CPTAC_CCRCC_discovery_study_pdc_current.protein_abundance_log2ratio;CPTAC_PDC.quant_proteome_CPTAC_CCRCC_discovery_study_pdc_current.sample_id;CPTAC_PDC.quant_proteome_CPTAC_CCRCC_discovery_study_pdc_current.study_name;CPTAC_PDC.RNAseq_hg38_gdc_current.fpkm_unstranded;CPTAC_PDC.RNAseq_hg38_gdc_current.gene_name;CPTAC_PDC.RNAseq_hg38_gdc_current.project_short_name;CPTAC_PDC.RNAseq_hg38_gdc_current.sample_barcode;CPTAC_PDC.RNAseq_hg38_gdc_current.sample_type_name;CPTAC_PDC.per_sample_file_metadata_CPTAC3_discovery_and_confirmatory_pdc_current.project_short_name;CPTAC_PDC.per_sample_file_metadata_CPTAC3_discovery_and_confirmatory_pdc_current.sample_id;CPTAC_PDC.per_sample_file_metadata_CPTAC3_discovery_and_confirmatory_pdc_current.sample_submitter_id;CPTAC_PDC.per_sample_file_metadata_CPTAC3_discovery_and_confirmatory_pdc_current.sample_type,"{""candidates_total"": 90, ""chosen_ids"": ""local023,local049,local099,local065""}",2025-10-30T22:35:54,used_precomputed:CPTAC_PDC,,,,,,
bq046,"Find case barcodes and their corresponding GDC file URLs for female patients aged 30 or younger diagnosed with breast cancer (BRCA) in TCGA database. The query should first identify patients from the Annotations table where entity_type is ""Patient"" and either category is ""History of unacceptable prior treatment related to a prior/other malignancy"" or classification is ""Redaction"". Also identify patients from the Clinical table with disease_code ""BRCA"", age_at_diagnosis less than or equal to 30, and gender ""FEMALE"". Perform a FULL JOIN between these two sets, but only keep patients where both categoryName and classificationName are NULL in the final result. Use GDC metadata from archive release 14 (specifically rel14_caseData, rel14_fileData_current, and rel14_GDCfileID_to_GCSurl_NEW tables) to get the corresponding file URLs. ",azure/o3,"local070,local074,local030,local037",,,TCGA_BIOCLIN_V0.PUBLIC.ANNOTATIONS;TCGA_BIOCLIN_V0.PUBLIC.CLINICAL;TCGA_BIOCLIN_V0.PUBLIC.REL14_CASEDATA;TCGA_BIOCLIN_V0.PUBLIC.REL14_FILEDATA_CURRENT;TCGA_BIOCLIN_V0.PUBLIC.REL14_GDCFILEID_TO_GCSURL_NEW,TCGA_BIOCLIN_V0.PUBLIC.ANNOTATIONS.case_barcode;TCGA_BIOCLIN_V0.PUBLIC.ANNOTATIONS.case_gdc_id;TCGA_BIOCLIN_V0.PUBLIC.ANNOTATIONS.category;TCGA_BIOCLIN_V0.PUBLIC.ANNOTATIONS.classification;TCGA_BIOCLIN_V0.PUBLIC.ANNOTATIONS.entity_barcode;TCGA_BIOCLIN_V0.PUBLIC.ANNOTATIONS.entity_type;TCGA_BIOCLIN_V0.PUBLIC.CLINICAL.age_at_diagnosis;TCGA_BIOCLIN_V0.PUBLIC.CLINICAL.case_barcode;TCGA_BIOCLIN_V0.PUBLIC.CLINICAL.case_gdc_id;TCGA_BIOCLIN_V0.PUBLIC.CLINICAL.disease_code;TCGA_BIOCLIN_V0.PUBLIC.CLINICAL.gender;TCGA_BIOCLIN_V0.PUBLIC.REL14_CASEDATA.case_barcode;TCGA_BIOCLIN_V0.PUBLIC.REL14_CASEDATA.case_gdc_id;TCGA_BIOCLIN_V0.PUBLIC.REL14_FILEDATA_CURRENT.case_gdc_id;TCGA_BIOCLIN_V0.PUBLIC.REL14_FILEDATA_CURRENT.file_gdc_id;TCGA_BIOCLIN_V0.PUBLIC.REL14_FILEDATA_CURRENT.file_name;TCGA_BIOCLIN_V0.PUBLIC.REL14_GDCFILEID_TO_GCSURL_NEW.file_gdc_id;TCGA_BIOCLIN_V0.PUBLIC.REL14_GDCFILEID_TO_GCSURL_NEW.file_gdc_url,"{""candidates_total"": 90, ""chosen_ids"": ""local070,local074,local030,local037""}",2025-10-30T22:36:52,used_precomputed:TCGA_bioclin_v0,,,,,,
